,email_id,email_class,num_chars,num_newlines,num_special_chars,num_words,num_unique_words,num_sentences,num_upper_sentences,num_lower_sentences,avg_word_size,num_small_words,freq_small_words,num_big_words,freq_big_words,num_huge_words,freq_huge_words,avg_sentence_chars,avg_sentence_words,std_sentence_chars,std_sentence_words,min_sentence_chars,min_sentence_words,max_sentence_chars,max_sentence_words,words_to_chars,unique_words_to_words,special_chars_to_chars,dots_to_chars,commas_to_chars,questionmark_to_chars,exclamationmark_to_chars,chars_to_lines,alpha_tokens_to_words,words_to_lines,flesch_kincaid,flesch,gunning_fog,coleman_liau,dale_chall,automated_readability_index,linsear_write,spache,errors
912,2554.0,0.0,312.0,15.0,33.0,45.0,42.0,4.0,2.0,2.0,4.177777777777778,18.0,0.4,7.0,0.15555555555555556,0.0,0.0,77.0,11.25,92.02988645000057,11.882234638316145,12.0,1.0,235.0,31.0,0.14423076923076922,0.9333333333333333,0.10576923076923077,0.02564102564102564,0.016025641025641024,0.0,0.0,19.5,0.6153846153846154,2.8124999999999996,14.705623553189966,40.76222307602538,16.446582536428263,12.131081033596727,12.121236752487656,17.11479420634544,19.67200323334454,9.573069307199175,9.0
913,1902.0,1.0,469.0,19.0,16.0,76.0,32.0,5.0,5.0,0.0,4.802631578947368,36.0,0.47368421052631576,20.0,0.2631578947368421,1.0,0.013157894736842105,92.0,15.2,26.138094804327267,3.4871191548325386,58.0,10.0,135.0,21.0,0.16204690831556504,0.42105263157894735,0.03411513859275053,0.01279317697228145,0.0042643923240938165,0.0,0.0,23.45,0.7569296375266524,3.8,14.705623553189966,40.76222307602538,16.446582536428263,12.131081033596727,12.121236752487656,17.11479420634544,19.67200323334454,9.573069307199175,6.0
914,2613.0,1.0,12.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,12.0,1.0,12.0,1.0,0.08333333333333333,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,12.0,0.8333333333333334,1.0,14.705623553189966,40.76222307602538,16.446582536428263,12.131081033596727,12.121236752487656,17.11479420634544,19.67200323334454,9.573069307199175,1.0
915,957.0,1.0,779.0,17.0,33.0,107.0,78.0,7.0,6.0,1.0,5.803738317757009,31.0,0.2897196261682243,47.0,0.4392523364485981,0.0,0.0,110.42857142857143,15.285714285714286,53.97316037454474,7.38172039015075,20.0,3.0,174.0,23.0,0.13735558408215662,0.7289719626168224,0.04236200256739409,0.008985879332477536,0.005134788189987163,0.0,0.0,43.27777777777778,0.7933247753530167,5.944444444444445,13.124161490683232,29.052173913043504,12.484472049689442,16.04208695652174,12.2777049689441,13.733677018633536,14.071428571428571,8.165863354037267,7.0
916,3251.0,0.0,779.0,25.0,61.0,123.0,76.0,7.0,5.0,2.0,4.439024390243903,51.0,0.4146341463414634,30.0,0.24390243902439024,0.0,0.0,109.28571428571429,17.571428571428573,69.07493712465839,8.46601850858803,12.0,2.0,212.0,29.0,0.15789473684210525,0.6178861788617886,0.07830551989730423,0.005134788189987163,0.014120667522464698,0.0025673940949935813,0.0,29.96153846153846,0.6842105263157895,4.73076923076923,8.45577971646674,66.42931297709926,10.233805888767723,8.562137404580149,11.676255288985823,8.70866957470011,12.071428571428571,8.204431842966194,6.0
917,3308.0,1.0,290.0,7.0,13.0,43.0,38.0,3.0,3.0,0.0,5.069767441860465,15.0,0.3488372093023256,14.0,0.32558139534883723,0.0,0.0,96.0,14.333333333333334,79.63667496825819,13.299958228840001,24.0,3.0,207.0,33.0,0.1482758620689655,0.8837209302325582,0.04482758620689655,0.010344827586206896,0.0034482758620689655,0.0,0.0,36.25,0.7517241379310344,5.375,14.705623553189966,40.76222307602538,16.446582536428263,12.131081033596727,12.121236752487656,17.11479420634544,19.67200323334454,9.573069307199175,1.0
918,2188.0,1.0,292.0,8.0,15.0,40.0,33.0,4.0,4.0,0.0,5.85,8.0,0.2,15.0,0.375,0.0,0.0,72.25,10.25,31.20396609407208,4.437059837324712,19.0,3.0,98.0,15.0,0.136986301369863,0.825,0.05136986301369863,0.010273972602739725,0.003424657534246575,0.0,0.0,32.44444444444444,0.8013698630136986,4.444444444444444,14.705623553189966,40.76222307602538,16.446582536428263,12.131081033596727,12.121236752487656,17.11479420634544,19.67200323334454,9.573069307199175,1.0
919,2916.0,0.0,876.0,12.0,15.0,136.0,83.0,9.0,8.0,1.0,5.132352941176471,51.0,0.375,44.0,0.3235294117647059,0.0,0.0,95.44444444444444,15.333333333333334,60.22201721982328,10.306416555826871,2.0,1.0,197.0,36.0,0.1552511415525114,0.6102941176470589,0.017123287671232876,0.010273972602739725,0.001141552511415525,0.0,0.0,67.38461538461539,0.7945205479452054,10.461538461538462,11.271449275362322,40.46297101449278,11.060869565217393,12.180869565217389,11.147830434782609,10.196231884057973,11.333333333333334,7.737231884057971,7.0
920,1712.0,1.0,5940.0,62.0,1041.0,556.0,137.0,22.0,15.0,7.0,6.06294964028777,157.0,0.2823741007194245,198.0,0.35611510791366907,10.0,0.017985611510791366,268.1818181818182,25.272727272727273,467.5299345169477,36.32952945943288,24.0,3.0,1983.0,156.0,0.0936026936026936,0.24640287769784172,0.17525252525252524,0.003703703703703704,0.011447811447811448,0.000505050505050505,0.003703703703703704,73.33333333333333,0.6644781144781144,6.864197530864197,18.94761485826002,31.47914956011732,18.328445747800586,13.70275268817204,17.821915444770283,23.899557184750734,28.772727272727273,14.049347018572824,88.0
921,1326.0,1.0,1225.0,18.0,64.0,167.0,65.0,13.0,11.0,2.0,5.401197604790419,37.0,0.2215568862275449,48.0,0.2874251497005988,0.0,0.0,91.23076923076923,12.846153846153847,51.11849559323882,7.025734605403347,12.0,2.0,198.0,22.0,0.1363265306122449,0.38922155688622756,0.052244897959183675,0.009795918367346938,0.0032653061224489797,0.0016326530612244899,0.004897959183673469,64.47368421052632,0.7346938775510204,8.789473684210526,9.76735318444996,49.493337468982645,12.389743589743588,12.98537634408602,12.495838957816378,10.438684863523573,8.846153846153847,7.849933002481389,21.0
922,1794.0,1.0,1265.0,33.0,73.0,165.0,97.0,6.0,6.0,0.0,6.0,42.0,0.2545454545454545,69.0,0.41818181818181815,0.0,0.0,210.0,27.5,207.81241541351662,21.391197566600457,73.0,10.0,667.0,73.0,0.13043478260869565,0.5878787878787879,0.057707509881422925,0.007905138339920948,0.0023715415019762848,0.0,0.0,37.205882352941174,0.7683794466403162,4.852941176470588,17.214207650273227,23.782418032786893,18.975956284153007,17.60983606557377,12.914873770491804,21.35934426229508,21.916666666666668,10.214909836065573,15.0
923,574.0,1.0,1199.0,27.0,42.0,180.0,64.0,15.0,11.0,4.0,5.266666666666667,58.0,0.32222222222222224,52.0,0.28888888888888886,0.0,0.0,78.06666666666666,12.0,45.255521455643645,5.773502691896258,36.0,4.0,174.0,22.0,0.1501251042535446,0.35555555555555557,0.03502919099249374,0.013344453711426188,0.0050041701417848205,0.0,0.0,42.82142857142857,0.7889908256880734,6.428571428571428,9.208289855072469,50.012594202898555,10.993623188405799,12.848695652173909,9.393839710144928,9.584420289855071,7.800000000000001,6.214252173913044,6.0
924,3553.0,0.0,884.0,27.0,50.0,139.0,93.0,5.0,4.0,1.0,4.877697841726619,64.0,0.460431654676259,40.0,0.28776978417266186,0.0,0.0,175.4,27.8,90.40707936881934,15.68948692596415,32.0,5.0,274.0,47.0,0.15723981900452488,0.6690647482014388,0.05656108597285068,0.006787330316742082,0.00904977375565611,0.0,0.0,31.571428571428573,0.745475113122172,4.964285714285714,13.514363636363637,47.06054545454549,15.915524475524476,11.537062937062938,11.569815244755246,15.596573426573421,19.5,8.780690909090909,5.0
